0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,0,0,0,0,0,0,0,3,0
2,2310091,657,0,0,0,657,0,0,0,4,5
3,4577713,4,0,0,0,0,0,0,0,7,0
4,4301791,0,0,0,0,0,0,0,0,1,0
5,4301960,0,0,0,0,0,0,0,0,1,0
6,4577901,827,0,0,0,827,0,0,0,4,5
7,2339549,0,0,0,0,0,0,0,0,1,0
8,4301944,0,0,0,0,0,0,0,0,1,0
9,4203157,0,0,0,0,0,0,0,0,1,0
10,4578013,5,0,0,0,0,0,0,0,7,0
11,2790170,0,0,0,0,0,0,0,0,1,0
12,2790248,0,0,0,0,0,0,0,0,1,0
13,2805121,0,0,0,0,0,0,0,0,1,0
14,2805127,0,0,0,0,0,0,0,0,1,0
15,2805129,0,0,0,0,0,0,0,0,1,0
16,2805131,0,0,0,0,0,0,0,0,1,0
17,2805134,0,0,0,0,0,0,0,0,1,0
18,2805137,0,0,0,0,0,0,0,0,1,0
19,2805139,0,0,0,0,0,0,0,0,1,0
20,2805141,0,0,0,0,0,0,0,0,1,0
21,2805143,0,0,0,0,0,0,0,0,1,0
22,2814947,0,0,0,0,0,0,0,0,1,0
23,2814951,0,0,0,0,0,0,0,0,1,0
24,2814955,0,0,0,0,0,0,0,0,1,0
25,2814962,0,0,0,0,0,0,0,0,1,0
26,4577754,0,0,0,0,0,0,0,0,1,0
27,4069552,0,0,0,0,0,0,0,0,1,0
28,4138412,0,0,0,0,0,0,0,0,1,0
29,4239349,0,0,0,0,0,0,0,0,0,1
30,3538346,0,0,0,0,0,0,0,0,1,1
31,3538347,0,0,0,0,0,0,0,0,1,1
32,4578007,0,0,0,0,0,0,0,0,1,0
33,3649524,0,0,0,0,0,0,0,0,1,0
34,3649526,0,0,0,0,0,0,0,0,1,0
35,3668267,0,0,0,0,0,0,0,0,1,0
36,3656502,0,0,0,0,0,0,0,0,1,0
37,3656504,0,0,0,0,0,0,0,0,1,0
38,3678410,0,0,0,0,0,0,0,0,1,0
39,4301945,0,0,0,0,0,0,0,0,1,0
40,3619505,0,0,0,0,0,0,0,0,1,0
41,4600312,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,0,0,0
43,3812137,0,0,0,0,0,0,0,0,1,0
44,3795940,0,0,0,0,0,0,0,0,1,1
45,3795970,0,0,0,0,0,0,0,0,1,1
46,3795993,0,0,0,0,0,0,0,0,1,1
47,3795998,0,0,0,0,0,0,0,0,1,1
48,3796112,0,0,0,0,0,0,0,0,1,1
49,3796120,0,0,0,0,0,0,0,0,1,1
50,3796121,0,0,0,0,0,0,0,0,1,1
51,3795901,0,0,0,0,0,0,0,0,1,1
52,3795926,0,0,0,0,0,0,0,0,1,1
53,3796149,0,0,0,0,0,0,0,0,1,1
54,3796150,0,0,0,0,0,0,0,0,1,1
55,3796151,0,0,0,0,0,0,0,0,1,1
56,3796152,0,0,0,0,0,0,0,0,1,1
57,3796154,0,0,0,0,0,0,0,0,1,1
58,3796158,0,0,0,0,0,0,0,0,1,1
59,3796160,0,0,0,0,0,0,0,0,1,1
60,3915787,0,0,0,0,0,0,0,0,1,1
61,3915797,0,0,0,0,0,0,0,0,1,1
62,3915800,0,0,0,0,0,0,0,0,1,1
63,3915804,0,0,0,0,0,0,0,0,1,1
64,4096737,0,0,0,0,0,0,0,0,1,1
65,4096772,0,0,0,0,0,0,0,0,1,1
