0,,,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,True,True
1,"\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0",,0,405,83,1875,0,0,0,0,0,0,85,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,True,True,True
2,"\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xaf\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xb3",,0,405,92,1875,0,0,0,50,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,False,True,True
3,"\xe3\x82\xb9\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xb3\xe3\x83\x88",,0,405,0,1875,0,0,0,0,300,0,368,0,0,0,0,1,0,0,6,0,56,0,0,1,0,0,0,0,0,0,0,True,True,True
4,"\xe3\x83\x9e\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88",,0,405,83,1875,0,0,0,10,0,0,165,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,True,True
5,"\xe3\x83\x86\xe3\x83\xac\xe3\x83\x9d",,4,111,92,1875,0,0,0,50,0,0,164,10,106,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,True,True
6,"\xe3\x83\x87\xe3\x82\xb8\xe3\x83\xa7\xe3\x83\xb3",,1,112,92,1875,0,0,0,50,9000,0,163,10,107,0,0,1,0,0,0,0,57,0,0,1,0,0,0,0,0,0,0,True,True,True
7,"\xe6\x94\xbb\xe6\x92\x83",,0,405,0,1875,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,-1,0,-1,True,True,True
8,"\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x83\x88",,0,405,0,1876,0,0,0,0,0,0,-2,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,-1,0,-1,True,True,True
9,"\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xb9\xe3\x83\x88\xe3\x83\x96\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x89","\xe5\xaf\xbe\xe8\xb1\xa1\xe3\x81\xab\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x80\x82\xe3\x80\x80\x02\x13\x05\xfa\xff\xccx03\xe5\xa8\x81\xe5\x8a\x9b\xef\xbc\x9a\x02\x13\x02\xec\x03150",0,158,0,1875,70,0,0,0,25,0,310,3,0,0,1,1,0,0,5,0,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
10,"\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x88","\xe4\xb8\x80\xe5\xae\x9a\xe6\x99\x82\xe9\x96\x93\xe3\x80\x81\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe8\xa2\xab\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\x02\x08\x1d\xe0\xe9I\x0f\xff\x16\x02\x08\x12\xe4\xe9E\x02\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x15\x0b\x03\x03\x0b\x03\xef\xbc\x85\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a\x02\x13\x02\xec\x0320\xe7\xa7\x92",0,152,0,1875,0,0,0,0,900,0,369,4,0,0,2,1,0,0,0,0,5,0,0,38,1,0,0,1,0,0,0,True,True,True
