0,"0","0",,0,0,0,1,0,0
1,"\xe3\x83\x89\xe3\x83\xbc\xe3\x83\x89\xe3\x83\xbc","0","\xe3\x83\x9e\xe3\x82\xba\xe3\x83\xa9\xe3\x83\xa4\xe5\xb3\xb6\xe3\x82\x92\xe5\x8e\x9f\xe7\x94\xa3\xe5\x9c\xb0\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe9\xa3\x9b\xe7\xbf\x94\xe5\x8a\x9b\xe3\x81\xae\xe3\x81\xaa\xe3\x81\x84\xe5\xa4\xa7\xe5\x9e\x8b\xe9\xb3\xa5\xe3\x80\x82\xe4\xb8\xb8\xe3\x80\x85\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8a\xe3\x82\x8a\xe8\x83\xb8\xe8\x82\x89\xe3\x81\xaf\xe7\x89\xb9\xe3\x81\xab\xe7\xbe\x8e\xe5\x91\xb3\xe3\x80\x82\xe6\x8e\xa1\xe5\x8d\xb5\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe3\x82\xad\xe3\x82\xad\xe3\x83\xab\xe3\x83\xb3\xe6\x97\x8f\xe3\x81\x8c\xe5\xa4\xa7\xe9\x99\xb8\xe3\x81\xab\xe6\x8c\x81\xe3\x81\xa1\xe8\xbe\xbc\xe3\x81\xbf\xe3\x80\x81\xe4\xbb\x8a\xe3\x81\xa7\xe3\x81\xaf\xe3\x82\xa8\xe3\x82\xaa\xe3\x83\xab\xe3\x82\xbc\xe3\x82\xa2\xe3\x81\xae\xe8\xab\xb8\xe9\x83\xbd\xe5\xb8\x82\xe3\x81\xa7\xe3\x82\x82\xe5\xba\x83\xe3\x81\x8f\xe9\xa3\xbc\xe9\xa4\x8a\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x80\x82\xe9\x98\xb2\xe8\xa1\x9b\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe5\x8f\xa3\xe3\x81\x8b\xe3\x82\x89\xe5\x82\xac\xe7\x9c\xa0\xe6\x80\xa7\xe3\x81\xae\xe5\x88\x86\xe6\xb3\x8c\xe7\x89\xa9\xe3\x82\x92\xe5\x99\xb4\xe5\x87\xba\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
2,"\xe3\x83\x88\xe3\x83\xb3\xe3\x83\x99\xe3\x83\xaa","0","\xe7\xac\xac\xe4\xba\x94\xe6\x98\x9f\xe6\x9a\xa6\xe6\x99\x82\xe4\xbb\xa3\xe3\x81\xab\xe6\xa0\x84\xe3\x81\x88\xe3\x81\x9f\xe3\x80\x8c\xe3\x83\x8b\xe3\x83\xbc\xe3\x83\xa0\xe3\x80\x8d\xe6\x96\x87\xe6\x98\x8e\xe3\x81\xae\xe9\x81\xba\xe8\xb7\xa1\xe5\x86\x85\xe3\x81\xab\xe6\xa3\xb2\xe3\x82\x80\xe8\xac\x8e\xe5\xa4\x9a\xe3\x81\x8d\xe6\xb0\x91\xe3\x80\x82\xe4\xba\xba\xe3\x81\xae\xe3\x82\x88\xe3\x81\x86\xe3\x81\xab\xe8\xa1\xa3\xe6\x9c\x8d\xe3\x82\x92\xe7\x9d\x80\xe7\x94\xa8\xe3\x81\x97\xe3\x80\x81\xe9\x81\x93\xe5\x85\xb7\xe3\x82\x82\xe5\x99\xa8\xe7\x94\xa8\xe3\x81\xab\xe6\x89\xb1\xe3\x81\x86\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8b\xe3\x82\x89\xe7\x9f\xa5\xe6\x80\xa7\xe3\x81\xaf\xe9\xab\x98\xe3\x81\x84\xe3\x81\xa8\xe6\x80\x9d\xe3\x82\x8f\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82\xe3\x83\x8b\xe3\x83\xbc\xe3\x83\xa0\xe6\x99\x82\xe4\xbb\xa3\xe3\x81\xae\xe7\x9f\xb3\xe6\x9d\xbf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x81\xe3\x80\x8c\xe7\x97\x85\xe9\xad\x94\xe3\x81\xae\xe9\x81\x8b\xe3\x81\xb3\xe6\x89\x8b\xe3\x80\x8d\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\xe4\xb8\x8d\xe5\x90\x89\xe3\x81\xaa\xe8\xa8\x98\xe8\xbf\xb0\xe3\x81\x8c\xe8\xa6\x8b\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x80\x82",0,0,0,1,0,0
3,"\xe3\x82\xb5\xe3\x83\x9c\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xbc","0","\xe4\xb9\xbe\xe7\x87\xa5\xe5\x9c\xb0\xe5\xb8\xaf\xe3\x81\xab\xe7\x94\x9f\xe6\x81\xaf\xe3\x81\x99\xe3\x82\x8b\xe7\xa7\xbb\xe5\x8b\x95\xe6\x80\xa7\xe3\x81\xae\xe3\x82\xb5\xe3\x83\x9c\xe3\x83\x86\xe3\x83\xb3\xe3\x80\x82\xe4\xbd\x93\xe5\x86\x85\xe3\x81\xab\xe6\xb0\xb4\xe5\x88\x86\xe3\x82\x92\xe6\xba\x9c\xe3\x82\x81\xe8\xbe\xbc\xe3\x82\x80\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe3\x80\x81\xe9\x95\xb7\xe6\x9c\x9f\xe9\x96\x93\xe3\x81\xae\xe4\xb9\xbe\xe7\x87\xa5\xe3\x81\xab\xe8\x80\x90\xe3\x81\x88\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe7\x9f\xa5\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82\xe3\x81\xbe\xe3\x81\x9f\xe3\x80\x81\xe9\x81\x8e\xe9\x85\xb7\xe3\x81\xaa\xe7\x92\xb0\xe5\xa2\x83\xe3\x82\x92\xe7\x94\x9f\xe3\x81\x8d\xe6\xae\x8b\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x80\x81\xe6\x8d\x95\xe9\xa3\x9f\xe8\x80\x85\xe3\x81\xa8\xe8\xaa\x8d\xe3\x82\x81\xe3\x81\x9f\xe7\x9b\xb8\xe6\x89\x8b\xe3\x81\xab\xe3\x81\xaf\xe5\xb9\xb9\xe5\x86\x85\xe3\x81\xab\xe6\xbd\x9c\xe3\x82\x80\xe9\x87\x9d\xe3\x82\x92\xe7\x99\xba\xe5\xb0\x84\xe3\x80\x82\xe7\xa9\x8d\xe6\xa5\xb5\xe7\x9a\x84\xe3\x81\xaa\xe9\x98\xb2\xe8\xa1\x9b\xe8\xa1\x8c\xe5\x8b\x95\xe3\x82\x92\xe3\x81\xa8\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
4,"\xe3\x82\xb9\xe3\x83\x97\xe3\x83\xaa\xe3\x82\xac\xe3\x83\xb3","0","\xe5\xb2\xa9\xe5\xa0\xb4\xe3\x82\x84\xe9\x89\xb1\xe5\xb1\xb1\xe3\x81\xab\xe5\x87\xba\xe6\xb2\xa1\xe3\x81\x99\xe3\x82\x8b\xe6\xbc\x86\xe9\xbb\x92\xe3\x81\xae\xe9\xad\x94\xe7\x89\xa9\xe3\x80\x82\xe5\xb8\xb8\xe3\x81\xab\xe8\xb2\xb4\xe7\x9f\xb3\xe3\x82\x92\xe5\xa4\xa7\xe5\x88\x87\xe3\x81\xab\xe6\x8c\x81\xe3\x81\xa1\xe6\xad\xa9\xe3\x81\x84\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xef\xbd\xa2\xe8\xb2\xa1\xe5\xae\x9d\xe3\x81\xae\xe5\xae\x88\xe8\xad\xb7\xe8\x80\x85\xef\xbd\xa3\xe3\x81\xa8\xe5\x91\xbc\xe3\x81\xb0\xe3\x82\x8c\xe3\x80\x81\xe6\x8e\xa1\xe6\x8e\x98\xe5\xb8\xab\xe3\x81\xab\xe6\x95\xac\xe3\x82\x8f\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x80\x82\xe5\x91\xaa\xe5\x85\xb7\xe7\xb6\xb1\xe3\x81\xa8\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x8b\xe7\x90\x86\xe7\x94\xb1\xe3\x81\xaf\xef\xbd\xa2\xe5\xbd\xbc\xe3\x82\x89\xe3\x81\xaf\xe7\x9f\xb3\xe3\x81\xab\xe6\x93\x8d\xe3\x82\x89\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x81\xab\xe9\x81\x8e\xe3\x81\x8e\xe3\x81\xaa\xe3\x81\x84\xef\xbd\xa3\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe5\x8f\xa4\xe5\x85\xb8\xe3\x80\x8e\xe7\x99\xbe\xe7\x9f\xb3\xe5\xa4\xa7\xe9\x91\x91\xe3\x80\x8f\xe3\x81\xae\xe5\x88\x86\xe9\xa1\x9e\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
5,"\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xb3","0","\xe7\x95\xb0\xe7\x95\x8c\xe3\x83\xb4\xe3\x82\xa9\xe3\x82\xa4\xe3\x83\x89\xe3\x81\xae\xe6\xb1\x9a\xe6\xb0\xb4\xe3\x81\x8c\xe3\x81\x9f\xe3\x81\xbe\xe3\x82\x8b\xe6\xb2\xbc\xe5\x9c\xb0\xe3\x81\xa7\xe7\x94\x9f\xe3\x81\xbe\xe3\x82\x8c\xe3\x81\x9f\xe7\x95\xb0\xe5\xbd\xa2\xe3\x81\xae\xe9\xad\x94\xe7\x89\xa9\xe3\x80\x82\xe7\x8d\xb2\xe7\x89\xa9\xe3\x82\x92\xe3\x81\x8a\xe3\x81\xb3\xe3\x81\x8d\xe5\xaf\x84\xe3\x81\x9b\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe4\xba\xba\xe3\x81\xae\xe5\xa3\xb0\xe8\x89\xb2\xe3\x82\x92\xe3\x81\xbe\xe3\x81\xad\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\x8c\xe3\x80\x81\xe7\x9f\xa5\xe6\x80\xa7\xe3\x81\xaf\xe4\xbd\x8e\xe3\x81\x84\xe3\x80\x82\xe5\xa6\x96\xe7\x95\xb0\xe5\xad\xa6\xe8\x80\x85\xe3\x81\x9f\xe3\x81\xa1\xe3\x81\xae\xe5\x88\x86\xe9\xa1\x9e\xe3\x81\xa7\xe3\x82\x82\xe3\x80\x81\xe5\xa6\x96\xe7\x95\xb0\xe5\x8d\x81\xe4\xba\x8c\xe9\x9a\x8e\xe4\xbd\x8d\xe3\x81\xae\xe7\xac\xac\xe5\x8d\x81\xe4\xbd\x8d\xe3\x81\xa8\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x8a\xe3\x82\x8a\xe3\x80\x81\xe4\xb8\x8b\xe7\xb4\x9a\xe3\x81\xae\xe5\xa6\x96\xe7\x95\xb0\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x88\xe3\x82\x8b\xe3\x81\xa0\xe3\x82\x8d\xe3\x81\x86\xe3\x80\x82",0,0,0,1,0,0
6,"\xe3\x83\x9c\xe3\x83\xa0","0","\xe5\xa6\x96\xe7\x95\xb0\xe5\x8d\x81\xe4\xba\x8c\xe9\x9a\x8e\xe4\xbd\x8d\xe3\x81\xae\xe7\xac\xac\xe5\x8d\x81\xe4\xb8\x80\xe4\xbd\x8d\xe3\x81\xab\xe3\x81\x82\xe3\x81\x9f\xe3\x82\x8b\xe7\x81\xab\xe7\x90\x83\xe7\x8a\xb6\xe3\x81\xae\xe3\x82\xac\xe3\x82\xb9\xe7\x94\x9f\xe5\x91\xbd\xe4\xbd\x93\xe3\x80\x82\xe4\xba\xba\xe9\x96\x93\xe3\x82\x92\xe5\x90\xab\xe3\x82\x80\xe6\xb2\xb9\xe8\x84\x82\xe5\x88\x86\xe3\x82\x92\xe6\x9c\x89\xe3\x81\x99\xe3\x82\x8b\xe5\x8b\x95\xe6\xa4\x8d\xe7\x89\xa9\xe3\x82\x92\xe8\xa6\x8b\xe3\x81\xa4\xe3\x81\x91\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe7\x87\x83\xe6\x96\x99\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe8\xa6\x8b\xe5\xa2\x83\xe3\x81\xaa\xe3\x81\x8f\xe8\xa5\xb2\xe3\x81\x84\xe3\x81\x8b\xe3\x81\x8b\xe3\x82\x8b\xe3\x80\x82\xe3\x82\x88\xe3\x82\x8a\xe9\xab\x98\xe6\xb8\xa9\xe3\x81\xae\xe8\x80\x85\xe3\x81\xaf\xe3\x80\x8c\xe3\x82\xb0\xe3\x83\xac\xe3\x83\x8d\xe3\x83\xbc\xe3\x83\x89\xe3\x80\x8d\xe3\x81\xa8\xe5\x91\xbc\xe3\x81\xb0\xe3\x82\x8c\xe3\x80\x81\xe9\x9a\x8e\xe4\xbd\x8d\xe3\x82\x82\xe7\xac\xac\xe5\x8d\x81\xe4\xbd\x8d\xe3\x81\xab\xe4\xbd\x8d\xe7\xbd\xae\xe4\xbb\x98\xe3\x81\x91\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
7,"\xe3\x83\x9e\xe3\x83\xb3\xe3\x83\x89\xe3\x83\xa9\xe3\x82\xb4\xe3\x83\xa9","0","\xe7\xac\xac\xe4\xb8\x83\xe9\x9c\x8a\xe7\x81\xbd\xe5\xbe\x8c\xe3\x81\xab\xe3\x80\x81\xe5\xbf\xbd\xe7\x84\xb6\xe3\x81\xa8\xe5\xa7\xbf\xe3\x82\x92\xe7\x8f\xbe\xe3\x81\x97\xe3\x81\x9f\xe6\xa4\x8d\xe7\x89\xa9\xe7\x8a\xb6\xe7\x94\x9f\xe7\x89\xa9\xe3\x80\x82\xe3\x81\xa9\xe3\x81\x93\xe3\x81\x8b\xe3\x82\x89\xe3\x82\x84\xe3\x81\xa3\xe3\x81\xa6\xe6\x9d\xa5\xe3\x81\x9f\xe3\x81\xae\xe3\x81\x8b\xe3\x80\x81\xe3\x81\x95\xe3\x81\xa3\xe3\x81\xb1\xe3\x82\x8a\xe8\xa7\xa3\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe3\x80\x82\xe3\x81\xa9\xe3\x81\x86\xe3\x82\x84\xe3\x82\x89\xe7\x9f\xa5\xe6\x80\xa7\xe3\x82\x89\xe3\x81\x97\xe3\x81\x8d\xe3\x82\x82\xe3\x81\xae\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x82\x89\xe3\x81\x97\xe3\x81\x8f\xe3\x80\x81\xe8\xa8\x80\xe8\xaa\x9e\xe3\x81\xab\xe3\x82\x88\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe3\x82\xb3\xe3\x83\x9f\xe3\x83\xa5\xe3\x83\x8b\xe3\x82\xb1\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xb3\xe6\x89\x8b\xe6\xae\xb5\xe3\x82\x92\xe6\x8c\x81\xe3\x81\xa4\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84\xe3\x81\x8c\xe3\x80\x81\xe3\x81\xbe\xe3\x81\xa0\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\xae\xe9\x80\x94\xe4\xb8\x8a\xe3\x81\xa7\xe8\xa9\xb3\xe7\xb4\xb0\xe3\x81\xaf\xe4\xb8\x8d\xe6\x98\x8e\xe3\x81\xa7\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
8,"\xe3\x82\xb3\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3","0","\xe8\x87\xaa\xe3\x82\x89\xe3\x81\xae\xe6\xae\xbb\xe3\x82\x92\xe5\xbd\xa2\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe9\x89\xb1\xe7\x9f\xb3\xe3\x82\x92\xe6\xb1\x82\xe3\x82\x81\xe3\x81\xa6\xe9\x80\x99\xe3\x81\x84\xe5\x9b\x9e\xe3\x82\x8b\xe5\xa5\x87\xe5\xa6\x99\xe3\x81\xaa\xe9\xad\x94\xe7\x89\xa9\xe3\x80\x82\xe8\xba\xab\xe3\x82\x92\xe5\xae\x88\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe8\x83\x8c\xe3\x81\xab\xe9\x89\xb1\xe7\x9f\xb3\xe3\x82\x92\xe6\xa4\x8d\xe3\x81\x88\xe4\xbb\x98\xe3\x81\x91\xe3\x81\x9f\xe5\x8b\x95\xe7\x89\xa9\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x81\xae\xe5\xad\xa6\xe8\x80\x85\xe3\x81\xa8\xe3\x80\x81\xe5\xa2\x97\xe6\xae\x96\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe5\x8b\x95\xe7\x89\xa9\xe3\x81\xae\xe5\x99\xa8\xe5\xae\x98\xe3\x82\x92\xe5\x8f\x96\xe3\x82\x8a\xe8\xbe\xbc\xe3\x82\x93\xe3\x81\xa0\xe9\x89\xb1\xe7\x9f\xb3\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x82\xa6\xe3\x83\xab\xe3\x83\x80\xe3\x83\x8f\xe3\x81\xae\xe5\xad\xa6\xe8\x80\x85\xe3\x81\xa8\xe3\x81\xa7\xe3\x80\x81\xe3\x81\x9d\xe3\x81\xae\xe8\xa7\xa3\xe9\x87\x88\xe3\x81\xaf\xe5\x88\x86\xe3\x81\x8b\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
9,"\xe3\x83\xa2\xe3\x83\xab\xe3\x83\x9c\xe3\x83\xa","0","\xe5\xb7\xbb\xe3\x81\x8d\xe3\x81\xb2\xe3\x81\x92\xe3\x82\x92\xe4\xbd\xbf\xe3\x81\xa3\xe3\x81\xa6\xe9\x80\x99\xe3\x81\x84\xe5\x9b\x9e\xe3\x82\x8b\xe7\xa7\xbb\xe5\x8b\x95\xe6\x80\xa7\xe3\x81\xae\xe5\xa4\xa7\xe5\x9e\x8b\xe9\xa3\x9f\xe7\x8d\xa3\xe6\xa4\x8d\xe7\x89\xa9\xe3\x80\x82\xe7\x8d\xb2\xe7\x89\xa9\xe3\x82\x92\xe8\xaa\x98\xe5\xbc\x95\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x80\x81\xe3\x81\xbe\xe3\x81\x9f\xe6\xb0\x97\xe7\xb5\xb6\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe5\xbc\xb7\xe7\x83\x88\xe3\x81\xaa\xe7\x94\x98\xe3\x81\x84\xe9\xa6\x99\xe3\x82\x8a\xe3\x82\x92\xe6\x8d\x95\xe9\xa3\x9f\xe5\x99\xa8\xe5\xae\x98\xe3\x81\x8b\xe3\x82\x89\xe6\x94\xbe\xe3\x81\xa4\xe3\x80\x82\xe5\xa4\x9a\xe6\x95\xb0\xe3\x81\xae\xe7\x89\x99\xe7\x8a\xb6\xe3\x81\xae\xe6\xa3\x98\xe3\x81\xaf\xe3\x80\x81\xe7\x8d\xb2\xe7\x89\xa9\xe3\x82\x92\xe5\x99\x9b\xe3\x81\xbf\xe7\xa0\x95\xe3\x81\x8f\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x8f\xe6\xb6\x88\xe5\x8c\x96\xe3\x81\x97\xe3\x81\x8d\xe3\x82\x8b\xe3\x81\xbe\xe3\x81\xa7\xe6\x8d\x95\xe3\x82\x89\xe3\x81\x88\xe3\x81\xa6\xe3\x81\x8a\xe3\x81\x8f\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82",0,0,0,1,0,0
