#,Name,Requirement
30001,探索依頼：平地 G1,0
30002,探索依頼：平地 G2,0
30003,探索依頼：平地 G3,0
30004,探索依頼：平地 G4,0
30005,探索依頼：平地 G5,0
30006,探索依頼：平地 G6,0
30007,探索依頼：平地 G7,0
30008,探索依頼：平地 G8,0
30009,探索依頼：平地 G9,0
30010,探索依頼：平地 G10,0
30011,探索依頼：平地 G11,50
30012,探索依頼：平地 G12,60
30013,探索依頼：平地 G13,70
30014,探索依頼：山岳 G1,0
30015,探索依頼：山岳 G2,0
30016,探索依頼：山岳 G3,0
30017,探索依頼：山岳 G4,0
30018,探索依頼：山岳 G5,0
30019,探索依頼：山岳 G6,0
30020,探索依頼：山岳 G7,0
30021,探索依頼：山岳 G8,0
30022,探索依頼：山岳 G9,0
30023,探索依頼：山岳 G10,0
30024,探索依頼：山岳 G11,50
30025,探索依頼：山岳 G12,60
30026,探索依頼：山岳 G13,70
30027,探索依頼：森林 G1,0
30028,探索依頼：森林 G2,0
30029,探索依頼：森林 G3,0
30030,探索依頼：森林 G4,0
30031,探索依頼：森林 G5,0
30032,探索依頼：森林 G6,0
30033,探索依頼：森林 G7,0
30034,探索依頼：森林 G8,0
30035,探索依頼：森林 G9,0
30036,探索依頼：森林 G10,0
30037,探索依頼：森林 G11,50
30038,探索依頼：森林 G12,60
30039,探索依頼：森林 G13,70
30040,探索依頼：水辺 G1,0
30041,探索依頼：水辺 G2,0
30042,探索依頼：水辺 G3,0
30043,探索依頼：水辺 G4,0
30044,探索依頼：水辺 G5,0
30045,探索依頼：水辺 G6,0
30046,探索依頼：水辺 G7,0
30047,探索依頼：水辺 G8,0
30048,探索依頼：水辺 G9,0
30049,探索依頼：水辺 G10,0
30050,探索依頼：水辺 G11,50
30051,探索依頼：水辺 G12,60
30052,探索依頼：水辺 G13,70
30053,ほりだしもの依頼,0
30054,探索依頼：平地 G14,80
30055,探索依頼：山岳 G14,80
30056,探索依頼：森林 G14,80
30057,探索依頼：水辺 G14,80
30058,探索依頼：平地 G15,90
30059,探索依頼：山岳 G15,90
30060,探索依頼：森林 G15,90
30061,探索依頼：水辺 G15,90
30062,探索依頼：平地 G16,100
30063,探索依頼：山岳 G16,100
30064,探索依頼：森林 G16,100
30065,探索依頼：水辺 G16,100
30066,探索依頼：平地 G17,110
30067,探索依頼：山岳 G17,110
30068,探索依頼：森林 G17,110
30069,探索依頼：水辺 G17,110
30070,探索依頼：平地 G18,120
30071,探索依頼：山岳 G18,120
30072,探索依頼：森林 G18,120
30073,探索依頼：水辺 G18,120
30074,探索依頼：平地 G19,130
30075,探索依頼：山岳 G19,130
30076,探索依頼：森林 G19,130
30077,探索依頼：水辺 G19,130
30078,探索依頼：平地 G20,140
30079,探索依頼：山岳 G20,140
30080,探索依頼：森林 G20,140
30081,探索依頼：水辺 G20,140
30082,探索依頼：平地 G21,150
30083,探索依頼：山岳 G21,150
30084,探索依頼：森林 G21,150
30085,探索依頼：水辺 G21,150
30086,探索依頼：平地 G22,160
30087,探索依頼：山岳 G22,160
30088,探索依頼：森林 G22,160
30089,探索依頼：水辺 G22,160
30090,探索依頼：平地 G23,170
30091,探索依頼：山岳 G23,170
30092,探索依頼：森林 G23,170
30093,探索依頼：水辺 G23,170
30094,探索依頼：平地 G24,180
30095,探索依頼：山岳 G24,180
30096,探索依頼：森林 G24,180
30097,探索依頼：水辺 G24,180
30098,探索依頼：平地 G25,190
30099,探索依頼：山岳 G25,190
30100,探索依頼：森林 G25,190
30101,探索依頼：水辺 G25,190
30102,探索依頼：平地 G26,200
30103,探索依頼：山岳 G26,200
30104,探索依頼：森林 G26,200
30105,探索依頼：水辺 G26,200
30106,探索依頼：平地 G27,210
30107,探索依頼：山岳 G27,210
30108,探索依頼：森林 G27,210
30109,探索依頼：水辺 G27,210
30110,探索依頼：平地 G28,220
30111,探索依頼：山岳 G28,220
30112,探索依頼：森林 G28,220
30113,探索依頼：水辺 G28,220
30114,探索依頼：平地 G29,230
30115,探索依頼：平地 G30,240
30116,探索依頼：平地 G31,250
30117,探索依頼：山岳 G29,230
30118,探索依頼：山岳 G30,240
30119,探索依頼：山岳 G31,250
30120,探索依頼：森林 G29,230
30121,探索依頼：森林 G30,240
30122,探索依頼：森林 G31,250
30123,探索依頼：水辺 G29,230
30124,探索依頼：水辺 G30,240
30125,探索依頼：水辺 G31,250
