#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
0,なし,0,82093,0,0,0,0,0,0
1,なし,192001,82093,1,0,0,0,1,1
2,月桂樹,192002,82093,1,0,0,0,2,1
3,ハート,192003,82093,1,0,0,0,10,1
4,スター,192004,82093,1,0,0,0,11,1
5,TANK,192005,82093,1,0,0,0,12,1
6,DPS,192006,82093,1,0,0,0,14,1
7,HEALER,192007,82093,1,0,0,0,13,1
8,キラキラ,192008,82093,1,0,0,0,32,1
9,肉球,192009,82093,1,0,0,0,16,1
10,感嘆符,192010,82093,1,0,0,0,17,1
11,疑問符,192011,82093,1,0,0,0,18,1
12,ナイト,192301,82093,124,0,0,0,2150,2
13,戦士,192302,82093,125,0,0,0,2151,2
14,暗黒騎士,192303,82093,126,0,0,0,2152,2
15,ガンブレイカー,192304,82093,127,0,0,0,2153,2
16,白魔道士,192305,82093,128,0,0,0,2154,2
17,学者,192306,82093,129,0,0,0,2155,2
18,占星術師,192307,82093,130,0,0,0,2156,2
19,賢者,192308,82093,131,0,0,0,2157,2
20,モンク,192309,82093,132,0,0,0,2158,2
21,竜騎士,192310,82093,133,0,0,0,2159,2
22,忍者,192311,82093,134,0,0,0,2160,2
23,侍,192312,82093,135,0,0,0,2161,2
24,リーパー,192313,82093,136,0,0,0,2162,2
25,吟遊詩人,192314,82093,137,0,0,0,2164,2
26,機工士,192315,82093,138,0,0,0,2165,2
27,踊り子,192316,82093,139,0,0,0,2166,2
28,黒魔道士,192317,82093,140,0,0,0,2167,2
29,召喚士,192318,82093,141,0,0,0,2168,2
30,赤魔道士,192319,82093,142,0,0,0,2169,2
31,チーム・アストラ,192401,82093,143,0,0,0,3000,10
32,チーム・アンブラ,192402,82093,144,0,0,0,3001,10
33,クリスタルコンフリクト：王者S1,192403,82093,145,0,0,0,3200,5
34,クリスタルコンフリクト：勇者S1,192404,82093,146,0,0,0,3201,5
35,クリスタルコンフリクト：入賞者S1,192405,82093,147,0,0,0,3202,5
