#,Route,Unknown0
0,7,19
1,10,13
2,1,19
3,4,16
4,8,20
5,11,14
6,2,20
7,5,17
8,9,21
9,12,15
10,3,21
11,6,18
12,10,13
13,1,19
14,4,16
15,8,20
16,11,14
17,2,20
18,5,17
19,9,21
20,12,15
21,3,21
22,6,18
23,7,19
24,1,19
25,4,16
26,8,20
27,11,14
28,2,20
29,5,17
30,9,21
31,12,15
32,3,21
33,6,18
34,7,19
35,10,13
36,4,16
37,8,20
38,11,14
39,2,20
40,5,17
41,9,21
42,12,15
43,3,21
44,6,18
45,7,19
46,10,13
47,1,19
48,8,20
49,11,14
50,2,20
51,5,17
52,9,21
53,12,15
54,3,21
55,6,18
56,7,19
57,10,13
58,1,19
59,4,16
60,11,14
61,2,20
62,5,17
63,9,21
64,12,15
65,3,21
66,6,18
67,7,19
68,10,13
69,1,19
70,4,16
71,8,20
72,2,20
73,5,17
74,9,21
75,12,15
76,3,21
77,6,18
78,7,19
79,10,13
80,1,19
81,4,16
82,8,20
83,11,14
84,5,17
85,9,21
86,12,15
87,3,21
88,6,18
89,7,19
90,10,13
91,1,19
92,4,16
93,8,20
94,11,14
95,2,20
96,9,21
97,12,15
98,3,21
99,6,18
100,7,19
101,10,13
102,1,19
103,4,16
104,8,20
105,11,14
106,2,20
107,5,17
108,12,15
109,3,21
110,6,18
111,7,19
112,10,13
113,1,19
114,4,16
115,8,20
116,11,14
117,2,20
118,5,17
119,9,21
120,3,21
121,6,18
122,7,19
123,10,13
124,1,19
125,4,16
126,8,20
127,11,14
128,2,20
129,5,17
130,9,21
131,12,15
132,6,18
133,7,19
134,10,13
135,1,19
136,4,16
137,8,20
138,11,14
139,2,20
140,5,17
141,9,21
142,12,15
143,3,21
