#,Unknown0
0,
1,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Lame rapide**
2. **Lame sauvage**
3. **Rage de Halone**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
2,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Lame rapide**
2. **Lame déchaînée**
3. **Autorité royale**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.
*** Avec Serment de l'épée, ces actions sont remplacées par Absolution.**"
3,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Coup puissant**
2. **Brise-crâne**
3. **Billot du boucher**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
4,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Coup puissant**
2. **Mutilation**
3. **Couperet de justice**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
5,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Taillade violente**
2. **Taillade tournante**
3. **Taillade puissante**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
6,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Taillade violente**
2. **Frappe siphon**
3. **Dévoreur d'âme**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
7,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Volée de coups**
2. **Coup de poing direct**
3. **Coup de poing brusque**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
8,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Tacle du dragon**
2. **Serpents jumeaux**
3. **Démolition**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
9,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Percée Raiden**
2. **Percée totale**
3. **Croc-et-griffe**
4. **Percée tournante**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
10,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Pulsion**
2. **Éventration**
3. **Percée chaotique**
4. **Percée tournante**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
11,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Lame tournoyante**
2. **Tourbillon tailladant**
3. **Lame éolienne**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.
*** Avec Trimudrâ, ces actions sont remplacées par Hyôshô Ranryû.**"
12,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Lame tournoyante**
2. **Croc d'ombre**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
13,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Hakaze**
2. **Yukikaze**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
14,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Jinpû**
2. **Gekkô**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
15,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Shifû**
2. **Kasha**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
16,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Tir à l'arc puissant**
2. **Tir droit**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
17,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Morsure caustique**
2. **Morsure de la tempête**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
18,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Tir scindé chauffé**
2. **Tir de balle chauffé**
3. **Tir net chauffé**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.
*** En Surchauffe, ces actions sont remplacées par Pyro-explosion.**"
19,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Riposte enchantée**
2. **Zwerchhau enchanté**
3. **Redoublement enchanté**

**Riposte enchantée** est utilisable lorsque la **Mana noire** et la **Mana blanche** sont supérieures ou égales à 50.
Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première.
*** Après un combo réussi avec VerMiracle ou VerBrasier, ces actions sont remplacées par Calcination.**"
20,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Tranchant acéré**
2. **Impact brutal**
3. **Salve tranchante**

Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
21,"Effectue l'une après l'autre les techniques d'arme du combo suivant :

1. **Croc pugnace**
2. **Griffe sauvage**
3. **Serre vicieuse**

Commencer le combo nécessite de consommer une **Cartouche d'éther**.
Si les conditions ne sont pas réunies pour la technique d'arme suivante, retourne à la première."
