#,Text,ContentTalkParam
0,,4
1,テスト用トークテキスト1,1
2,テスト用トークテキスト2,2
3,テスト用トークテキスト3,3
4,テスト用トークテキスト4,1
5,テスト用トークテキスト5,2
20,"La guilde des aventuriers m'a chargé de superviser les “opérations de guilde”, des missions difficiles à accomplir par une seule personne. ",4
21,C'est la première fois que vous entreprenez une opération de guilde ? Il s'agit de missions délicates pour lesquelles la coopération de plusieurs personnes est nécessaire. ,4
22,Ce sont des demandes spéciales émanant d'organismes de la Cité ou encore de particuliers vivant dans les environs. C'est l'occasion idéale de tester l'aptitude des aventuriers à collaborer et coordonner leurs efforts pour accomplir quelque chose ensemble !,4
23,"Bien sûr, les braves qui se portent volontaires voient leurs efforts récompensés en cas de réussite de la mission. Il y a même un petit plus lorsqu'une mission est accomplie pour la première fois. ",4
24,"La guilde des aventuriers m'a chargé de superviser les “opérations de guilde”, des missions difficiles à accomplir par une seule personne. ",4
25,"Je regrette, mais vous semblez encore manquer d'expérience pour qu'on vous confie une opération. Revenez me voir après un peu plus d'en­traî­ne­ment.",4
26,Quoi ? Nous sommes en pleine mission ! Ne me dites pas que vous voulez abandonner et annuler votre par­ti­ci­pa­tion ?,4
27,Beau travail. Voici une récompense proportionnelle à vos résultats.,4
28,"Vous avez rempli la mission haut la main. Voici votre récompense, avec un petit extra pour récompenser vos efforts.",4
29,Hé ! Votre sac est plein !,4
30,Je distribue les récompenses. Restez ici un moment.,4
31,Formez les rangs et tenez-vous prêts !,4
40,"Salutations, aventurière. J'ai pour mission de recruter des volontaires pour des missions par­ti­cu­liè­res appelées “opérations de guilde”.",4
41,Je vois que c'est la première fois que vous y participez. Laissez-moi donc vous expliquer en quoi cela consiste.,4
42,Les opérations de guilde mettent à l'épreuve votre capacité à coopérer avec des équipiers pour surmonter des obstacles relativement difficiles.,4
43,"La tâche est ardue, mais les récompenses en valent la peine. Et vous contribuez en même temps à préserver la sécurité des habitants d'Éorzéa. Alors, qu'en dites-vous ?",4
44,"Salutations, aventurière. J'ai pour mission de recruter des volontaires pour des missions par­ti­cu­liè­res appelées “opérations de guilde”.",4
45,"À voir votre accoutrement, j'ai bien peur que vous ne soyez pas à la hauteur des tâches que j'ai à proposer... Je vous suggère de revenir une fois que vous aurez acquis davantage d'expérience au combat.",4
46,Que se passe-t-il ? Nous sommes en pleine mission ! Ne me dites pas que vous voulez abandonner... ?,4
47,"C'est du bon travail. Je suppose que vous désirez recevoir votre récompense im­mé­dia­te­ment ? Très bien, vous l'avez amplement méritée.",4
48,"Quelle performance ! Vous alors, vous savez vous débrouiller sur le champ de bataille. Tenez, voici pour récompenser vos exploits. J'espère que vous nous ferez l'honneur de participer de nouveau !",4
49,On dirait que votre sac est plein à craquer. Avez-vous déjà pensé à engager un servant ?,4
50,Je suis en train de m'occuper d'un de vos équipiers. Attendez donc que j'aie terminé.,4
51,"Du calme, aventurière. Vos alliés ne sont pas encore arrivés.",4
60,"Tiroro Tiro, à votre service ! Enfin... c'est vous qui allez être à mon service, si vous acceptez de participer à une “opération de guilde”.",4
