#,Unknown0
0,
1,Participation à une expédition
2,Niveau de l'expédition ou plus
3,Niveau 50 ou plus
4,Avec un Hyur
5,Avec un Élézen
6,Avec un Miqo'te
7,Avec un Lalafell
8,Avec un Roegadyn
9,Avec un Ao Ra
10,Avec un gladiateur
11,Avec un maraudeur
12,Avec un archer
13,Avec un maître d'hast
14,Avec un surineur
15,Avec un pugiliste
16,Avec un élé­men­ta­lis­te
17,Avec un occultiste
18,Avec un arcaniste
19,Avec un soldat de même race
20,Avec un soldat de race différente
21,Avec un soldat de même classe
22,Avec un soldat de classe différente
23,Races toutes différentes
24,Classes toutes différentes
25,Trois ou plus de la même race
26,Trois ou plus de la même classe
