#,Text,DefineValue
0,EMOTE_AMAZED,1
1,EMOTE_ANGRY,2
2,EMOTE_ANGRY_STRONG,3
3,EMOTE_BOW,5
4,EMOTE_CHEER,6
5,EMOTE_CLAP,7
6,EMOTE_CRY,10
7,EMOTE_DANCE,11
8,EMOTE_DOUBT,12
9,EMOTE_DOZE,13
10,EMOTE_GOODBYE,15
11,EMOTE_HUH,17
12,EMOTE_JOY,18
13,EMOTE_KNEEL,19
14,EMOTE_LAUGH_STRONG,21
15,EMOTE_LOOKOUT,22
16,EMOTE_ME,23
17,EMOTE_PANIC,26
18,EMOTE_POKE,28
19,EMOTE_PRAISE,29
20,EMOTE_PSYCH,30
21,EMOTE_SALUTE,31
22,EMOTE_SHRUG,33
23,EMOTE_SLAP,34
24,EMOTE_SOOTHE,35
25,EMOTE_WELCOME,41
26,EMOTE_YES,42
27,EMOTE_CHARAMAKE,44
28,EMOTE_POSING,45
29,EMOTE_THROW_KISS,46
30,EMOTE_VERY_DISAPPOINTING,49
31,EMOTE_PRAY,58
32,EMOTE_SALUTE_IMPERIAL,59
33,EMOTE_FACIAL_SPEWING,78
34,EMOTE_FACIAL_WORRY,80
35,EMOTE_THROW_SNOWBALL,86
36,EMOTE_SPANKING,111
37,EVENT_ACTION_SEARCH,1
38,MODEL_HUMAN,0
39,TALK_SHAPE_NORMAL,1
40,TALK_SHAPE_PRESSURE,1
41,TALK_SHAPE_EMPHASIS,3
42,TALK_SHAPE_DOCUMENT,4
43,TALK_SHAPE_UNEARTHLY,5
44,TALK_SHAPE_LINKSHELL,6
45,TALK_SHAPE_SYSTEM,7
46,TALK_SHAPE_WATER_NORMAL,10
47,TALK_SHAPE_ANCIENT1,8
48,NPC_TRADE_INVENTORY_MODE_NORMAL,0
49,NPC_TRADE_INVENTORY_MODE_EVENT,1
50,CLASS_JOB_GLADIATOR,1
51,CLASS_JOB_PUGILIST,2
52,CLASS_JOB_MARAUDER,3
53,CLASS_JOB_LANCER,4
54,CLASS_JOB_ARCHER,5
55,CLASS_JOB_CONJURER,6
56,CLASS_JOB_THAUMATURGE,7
57,CLASS_JOB_WOODWORKER,8
58,CLASS_JOB_BLACKSMITH,9
59,CLASS_JOB_ARMOURER,10
60,CLASS_JOB_GOLDSMITH,11
61,CLASS_JOB_TANNER,12
62,CLASS_JOB_WEAVER,13
63,CLASS_JOB_ALCHEMIST,14
64,CLASS_JOB_CULINARIAN,15
65,CLASS_JOB_MINER,16
66,CLASS_JOB_HARVESTER,17
67,CLASS_JOB_FISHERMAN,18
68,CLASS_JOB_KNIGHT,19
69,CLASS_JOB_MONK,20
70,CLASS_JOB_WARRIOR,21
71,CLASS_JOB_DRAGON,22
72,CLASS_JOB_BARD,23
73,CLASS_JOB_WHITE,24
74,CLASS_JOB_BLACK,25
75,CLASS_JOB_ARCANIST,26
76,CLASS_JOB_SUMMONER,27
77,CLASS_JOB_SCHOLAR,28
78,CLASS_JOB_THIEF,29
79,CLASS_JOB_NINJA,30
80,CLASS_JOB_MACHINIST,31
81,CLASS_JOB_DARKKNIGHT,32
82,CLASS_JOB_ASTROLOGIAN,33
83,CLASS_JOB_SAMURAI,34
84,CLASS_JOB_RED,35
85,CLASS_JOB_AOZ,36
86,CLASS_JOB_BGB,37
87,CLASS_JOB_RDC,38
88,EVENT_TALK,1
89,EVENT_EMOTE,2
90,EVENT_DISTANCE_BELOW,3
91,EVENT_DISTANCE_OVER,4
92,EVENT_BATTLE_REWARD,5
93,EVENT_CRAFT,6
94,EVENT_NEST,7
95,EVENT_EVENT_ITEM,8
96,EVENT_DROP,9
97,EVENT_WITHIN_RANGE,10
98,EVENT_OUTSIDE_RANGE,11
